data;hora;natureza_acidente;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;endereco_cruzamento;numero_cruzamento;referencia_cruzamento;bairro_cruzamento;num_semaforo;sentido_via;tipo;descricao;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
2020-01-13;06:43:00;SEM VÍTIMA;FINALIZADA;ESTÂNCIA;AV RECIFE;;;SOB O SEMÁFORO Nº 261 SENTIDO BR 101;AV RECIFE;;SOB O SEMÁFORO Nº 261 SENTIDO BR 101;ESTÂNCIA;261;SUBURBIO;COLISÃO TRASEIRA;AUTO E CAMINHÃO;1;;;;;;1;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Outras;60 km/h;Dupla;Faixa contínua;Canteiro central;
2020-01-13;07:02:00;SEM VÍTIMA;CANCELADA;PRADO;RUA QUATRO DE OUTUBRO;277;;RESIDENCIA PROXAPADARIADO DODO;RUA QUATRO DE OUTUBRO;277;RESIDENCIA PROXAPADARIADO DODO;PRADO;;;COLISÃO;COLISÃOSEMVÍTIMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2020-01-13;07:30:00;SEM VÍTIMA;FINALIZADA;TORRE;RUA REAL DA TORRE;1275;;;RUA REAL DA TORRE;1275;;TORRE;;;ABALROAMENTO LONGITUDINAL;SEM VÍTIMAS;2;;;;;;;;;0;;Longo da via;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;Outras;40 km/h;Única;Faixa seccionada;;
2020-01-13;07:51:00;SEM VÍTIMA;FINALIZADA;CORDEIRO;AV ENGENHEIRO ABDIAS DE CARVALHO;;;LADO OPOSTO AO NÚMERO 3010;AV ENGENHEIRO ABDIAS DE CARVALHO;;LADO OPOSTO AO NÚMERO 3010;CORDEIRO;;CIDADE;COLISÃO TRASEIRA;COLISÃOSEMVÍTIMAS;3;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Dupla;Canteiro central;;
2020-01-13;08:10:00;COM VÍTIMA;CANCELADA;BAIRRO DO RECIFE;AV ALFREDO LISBOA;;;EM FRENTE AO ESTACIONAMENTO DO PARADOR E AO LADO DO ITAIPAVA 14;AV ALFREDO LISBOA;;EM FRENTE AO ESTACIONAMENTO DO PARADOR E AO LADO DO ITAIPAVA 14;BAIRRO DO RECIFE;;;COLISÃO;AUTO E MOTO;1;1;;;;;;;;1;;;;;;;;;;;;;;
2020-01-13;08:19:00;COM VÍTIMA;FINALIZADA;ALTO JOSÉ BONIFÁCIO;RUA ALTO JOSE BONIFACIO;963;;PROX: QUADRA DO ALTO JOSE BONIFACIO;RUA ALTO JOSE BONIFACIO;963;PROX: QUADRA DO ALTO JOSE BONIFACIO;ALTO JOSÉ BONIFÁCIO;;CIDADE;CHOQUE VEÍCULO PARADO;COLISAO COM VÍTIMA. ENTRE UM ONIBUS E UMA MOTO;;1;;;;1;;;;1;;Longo da via;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa seccionada;;
2020-01-13;08:24:00;SEM VÍTIMA;FINALIZADA;BARRO;AV DR JOSE RUFINO;;;VIADUTO DA BR 101;AV DR JOSE RUFINO;;VIADUTO DA BR 101;BARRO;;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISÃOSEMVÍTIMAS;1;1;;;;;;;;0;;Cruzamento;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa seccionada;;
2020-01-13;09:08:00;SEM VÍTIMA;FINALIZADA;ESPINHEIRO;RUA SAO SALVADOR;105;;MORADA SÃO SALVADOR;RUA SAO SALVADOR;105;MORADA SÃO SALVADOR;ESPINHEIRO;;CIDADE;ABALROAMENTO LONGITUDINAL;DOIS AUTOS;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Única;Não existe;;
2020-01-13;09:35:00;SEM VÍTIMA;FINALIZADA;ILHA JOANA BEZERRA;AV BEIRA RIO;;;EM FRENTE AO CAMPO DE FUTEBOL DA JOANA BEZERRA;AV BEIRA RIO;;EM FRENTE AO CAMPO DE FUTEBOL DA JOANA BEZERRA;ILHA JOANA BEZERRA;;CIDADE;COLISÃO TRASEIRA;COLISÃOSEMVÍTIMAS;5;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Não há placas;;Dupla;Faixa contínua;Faixa seccionada;
2020-01-13;09:46:00;SEM VÍTIMA;CANCELADA;BOA VIAGEM;RUA MAMANGUAPE;623;;EM FRENTE AO EDF CARRARA;RUA MAMANGUAPE;623;EM FRENTE AO EDF CARRARA;BOA VIAGEM;;;COLISÃO;SEM VÍTIMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2020-01-13;09:48:00;SEM VÍTIMA;FINALIZADA;CASA AMARELA;RUA BENTO LOYOLA;75;AV PROFESSOR JOSE DOS ANJOS;POSTE CELPE Nº B 005914;RUA BENTO LOYOLA;75;POSTE CELPE Nº B 005914;CASA AMARELA;;;ABALROAMENTO TRANSVERSAL;DOIS AUTOS;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;30 km/h;Dupla;Não existe;;
2020-01-13;09:55:00;SEM VÍTIMA;FINALIZADA;BOA VISTA;;;;ANTES DA ESQUINA COM A RUA DR. JOSÉ MARIANO;;;ANTES DA ESQUINA COM A RUA DR. JOSÉ MARIANO;BOA VISTA;209;;COLISÃO TRASEIRA;SEM VÍTIMAS;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Única;Faixa contínua;;
2020-01-13;10:00:00;SEM VÍTIMA;FINALIZADA;SÃO JOSÉ;RUA DA CONCORDIA;907;;EM FRENTE A LOJA COMANDO DAS BOMBAS;RUA DA CONCORDIA;907;EM FRENTE A LOJA COMANDO DAS BOMBAS;SÃO JOSÉ;;CIDADE;ABALROAMENTO TRANSVERSAL;DOIS AUTOS;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Única;Não existe;;
2020-01-13;10:30:00;SEM VÍTIMA;FINALIZADA;BOA VISTA;RUA DA SOLEDADE;;AV CONDE DA BOA VISTA;;RUA DA SOLEDADE;;;BOA VISTA;25;SUBURBIO;ABALROAMENTO LONGITUDINAL;SEM VÍTIMAS;1;;;;;;1;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;Única;Faixa contínua;;
2020-01-13;10:31:00;COM VÍTIMA;FINALIZADA;IPUTINGA;AV CAXANGA;3665;;PROX. AO POSTO BR, SENT. CIDADE;AV CAXANGA;3665;PROX. AO POSTO BR, SENT. CIDADE;IPUTINGA;;CIDADE;COLISÃO TRASEIRA;DUAS MOTOS;;2;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;R-5a;60 km/h;;Canteiro central;;
2020-01-13;10:55:00;SEM VÍTIMA;FINALIZADA;IPSEP;AV RECIFE;2996;;EXATA COR;AV RECIFE;2996;EXATA COR;IPSEP;;CIDADE;ABALROAMENTO LONGITUDINAL;COLISAO S/ VÍTIMA. ENTRE DOIS VEICULOS;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;Única;Faixa seccionada;Canteiro central;
2020-01-13;11:24:00;SEM VÍTIMA;DUPLICIDADE;IPSEP;AV RECIFE;2996;;EMFRENTEAEMPRESAEXATA COR;AV RECIFE;2996;EMFRENTEAEMPRESAEXATA COR;IPSEP;;AREIAS;COLISÃO;COLISÃOSEMVÍTIMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2020-01-13;11:46:00;SEM VÍTIMA;FINALIZADA;BAIRRO DO RECIFE;RUA DR ASCANIO PEIXOTO;;;DENTRO DO PORTODORECIFE;RUA DR ASCANIO PEIXOTO;;DENTRO DO PORTODORECIFE;BAIRRO DO RECIFE;;CIDADE;ABALROAMENTO LONGITUDINAL;COLISÃOSEMVÍTIMAS;1;;;;;;1;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;;Outros;Não há placas;;Dupla;Canteiro central;;
2020-01-13;11:48:00;SEM VÍTIMA;FINALIZADA;ALTO JOSÉ DO PINHO;RUA CORREGO JOSE GRANDE;121;;ESTAÇÃO ELEVATÓRIA DE ÁGUA;RUA CORREGO JOSE GRANDE;121;ESTAÇÃO ELEVATÓRIA DE ÁGUA;ALTO JOSÉ DO PINHO;;CIDADE;ABALROAMENTO LONGITUDINAL;SEM VÍTIMAS;1;1;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Não existe;;
2020-01-13;11:52:00;SEM VÍTIMA;FINALIZADA;SAN MARTIN;RUA COMENDADOR FRANCO FERREIRA;16;RUA JOSE VELOSO;;RUA COMENDADOR FRANCO FERREIRA;16;;SAN MARTIN;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISAO S/ VÍTIMA. ENTRE DOIS VEICULOS;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;Incompleta;Seca;Perfeito estado;Outros;Placas Pare;30 km/h;Dupla;Não existe;;
2020-01-13;12:33:00;SEM VÍTIMA;FINALIZADA;SANTO ANTÔNIO;AV MARTINS DE BARROS;;;EM FRENTE AO POSTO IPIRANGA;AV MARTINS DE BARROS;;EM FRENTE AO POSTO IPIRANGA;SANTO ANTÔNIO;;SUBURBIO;COLISÃO TRASEIRA;COLISAO ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;Canteiro central;;
2020-01-13;12:57:00;COM VÍTIMA;CANCELADA;CASA FORTE;AV DEZESSETE DE AGOSTO;1740;RUA DOS ARCOS;CASA ...EM FRENTE AO REAL BOTIQUIM;AV DEZESSETE DE AGOSTO;1740;CASA ...EM FRENTE AO REAL BOTIQUIM;CASA FORTE;;;COLISÃO;COLISÃO COM VÍTIMA;1;1;;;;;;;;1;;;;;;;;;;;;;;
2020-01-13;13:53:00;SEM VÍTIMA;FINALIZADA;VÁRZEA;RUA MARIO CAMPELO;394;AV INACIO DE BARROS BARRETO;KITANDA RENASCER;RUA MARIO CAMPELO;394;KITANDA RENASCER;VÁRZEA;;;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VÍTIMA;1;1;;;;;;;;0;;Cruzamento;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2020-01-13;14:28:00;SEM VÍTIMA;CANCELADA;BOA VIAGEM;RUA BARAO DE SOUZA LEAO;1595;;E/F AO COLÉGIO MARIA TEREZA;RUA BARAO DE SOUZA LEAO;1595;E/F AO COLÉGIO MARIA TEREZA;BOA VIAGEM;;;CHOQUE;CAMINHÃO QUEBRADO NA VIA APÓS CHOQUE COM VIADUTO;;;;;;;1;;;0;;;;;;;;;;;;;;
2020-01-13;14:42:00;SEM VÍTIMA;FINALIZADA;MADALENA;RUA JOAQUIM NABUCO;;;PONTE DA CAPUNGA;RUA JOAQUIM NABUCO;;PONTE DA CAPUNGA;MADALENA;;SUBURBIO;COLISÃO TRASEIRA;COLISÃO SEM VÍTIMA;1;;;;;;1;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa contínua;;
2020-01-13;15:04:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;RUA NICOLAU PEREIRA;;RUA DA PAZ;FÁBRICA DA ASA;RUA NICOLAU PEREIRA;;FÁBRICA DA ASA;AFOGADOS;73;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISÃO S/VÍTIMAS ENTRE UMA AMBULÂNCIA E UMA AUTO;1;;;;;;;;1;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Outras;40 km/h;Única;Faixa seccionada;;
2020-01-13;15:32:00;SEM VÍTIMA;FINALIZADA;ILHA DO RETIRO;RUA BENFICA;;RUA SPORT CLUBE DO RECIFE;SPORT CLUBE DO RECIFE;RUA BENFICA;;SPORT CLUBE DO RECIFE;ILHA DO RETIRO;;SUBURBIO;COLISÃO TRASEIRA;COLISÃO S/VÍTIMAS ENTRE TRES AUTOS;3;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Única;Não existe;;
2020-01-13;15:36:00;SEM VÍTIMA;CANCELADA;ARRUDA;AV BEBERIBE;1501;;EM FRENTE A ANTIGA SÃO PAULO, E AO CANAL DA CONSTRUÇÃO;AV BEBERIBE;1501;EM FRENTE A ANTIGA SÃO PAULO, E AO CANAL DA CONSTRUÇÃO;ARRUDA;;;COLISÃO;COLISÃO SEM VÍTIMA;1;1;;;;;;;;0;;;;;;;;;;;;;;
2020-01-13;15:45:00;SEM VÍTIMA;FINALIZADA;MACAXEIRA;AV NORTE;7969;RUA DO MONTE;ANTIGO TERMINAL DA MACAXEIRA;AV NORTE;7969;ANTIGO TERMINAL DA MACAXEIRA;MACAXEIRA;296;CIDADE;COLISÃO TRASEIRA;COLISÃO S/VTIMAS ENTRE UMA MOTO E UM AUTO;1;1;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;60 km/h;Dupla;Canteiro central;;
2020-01-13;16:29:00;SEM VÍTIMA;FINALIZADA;JAQUEIRA;AV RUI BARBOSA;1601;;EM FRENTE AO CURSO DE INGLÊS RED BALLOON;AV RUI BARBOSA;1601;EM FRENTE AO CURSO DE INGLÊS RED BALLOON;JAQUEIRA;;CIDADE;COLISÃO TRASEIRA;COLISÃO SEM VÍTIMA;3;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa contínua;;
2020-01-13;17:03:00;SEM VÍTIMA;FINALIZADA;DERBY;PRC DO DERBY;;RUA JENER DE SOUZA;PRAÇA DO DERBY;PRC DO DERBY;;PRAÇA DO DERBY;DERBY;40;CIDADE;ABALROAMENTO TRANSVERSAL;COLISÃO SEM VÍTIMA;2;;;;;;;;;0;;Longo da via;Bom;Com defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;50 km/h;Dupla;Faixa contínua;;
2020-01-13;17:12:00;SEM VÍTIMA;FINALIZADA;;AV MARTINS DE BARROS;;;EM FRENTE AO DELTA EXPRESSO;AV MARTINS DE BARROS;;EM FRENTE AO DELTA EXPRESSO;;;SUBURBIO;COLISÃO FRONTAL;COLISAO ENTRE TRES AUTOS S/V;3;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-19;40 km/h;Única;Faixa seccionada;;
2020-01-13;17:32:00;SEM VÍTIMA;CANCELADA;BOA VIAGEM;RUA DES JOAO PAES;640;;CASA;RUA DES JOAO PAES;640;CASA;BOA VIAGEM;;;COLISÃO;COLISÃO SEM VÍTIMA;1;;1;;;;;;;0;;;;;;;;;;;;;;
2020-01-13;17:40:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;4040;;;AV BOA VIAGEM;4040;;BOA VIAGEM;;CIDADE;COLISÃO TRASEIRA;COLISÃO SEM VÍTIMA;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
2020-01-13;17:55:00;SEM VÍTIMA;FINALIZADA;SAN MARTIN;RUA COMENDADOR FRANCO FERREIRA;201;RUA EDUARDO DE ANDRADE;ACADEMIA DA CIDADE;RUA COMENDADOR FRANCO FERREIRA;201;ACADEMIA DA CIDADE;SAN MARTIN;;;ABALROAMENTO TRANSVERSAL;ENTRE AUTO PASSEIO X MOTO;1;1;;;;;;;;0;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Placas Pare;;Dupla;Outros;;
2020-01-13;18:05:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;RUA ENGENHEIRO JOSE APOLINARIO;103;RUA ALVARO AMORIM;POR TRÁS DA ANTIGA DHPP;RUA ENGENHEIRO JOSE APOLINARIO;103;POR TRÁS DA ANTIGA DHPP;IMBIRIBEIRA;;SUBURBIO;ABALROAMENTO TRANSVERSAL;MOTO X AUTO PASSEIO COM VÍTIMA;1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;Dupla;Não existe;;
2020-01-13;18:39:00;SEM VÍTIMA;FINALIZADA;ESPINHEIRO;RUA QUARENTA E OITO;347;;;RUA QUARENTA E OITO;347;;ESPINHEIRO;;CIDADE;COLISÃO TRASEIRA;ENTRE 3 AUTOS. S/V;3;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
2020-01-13;18:43:00;SEM VÍTIMA;CANCELADA;GRAÇAS;RUA ALBERTO PAIVA;;;E/F A FREESABOR;RUA ALBERTO PAIVA;;E/F A FREESABOR;GRAÇAS;;;COLISÃO;ENTRE 2 AUTOS. S/V;2;;;;;;;;;0;;;;;;;;;;;;;;
2020-01-13;18:52:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA WALDEMAR NERY CARNEIRO MONTEIRO;445;;;RUA WALDEMAR NERY CARNEIRO MONTEIRO;445;;BOA VIAGEM;;SUBURBIO;CHOQUE VEÍCULO PARADO;COLISÃO ENTRE DOIS AUTOS, POSTERIORMENTE UM CAPOTAMENTO;3;;;;;;;;;0;;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2020-01-13;18:58:00;SEM VÍTIMA;CANCELADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;417;;E/F A FLOR ARTE;AV MARECHAL MASCARENHAS DE MORAES;417;E/F A FLOR ARTE;IMBIRIBEIRA;;CIDADE;COLISÃO;ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;;;;;;;;;;;;;
2020-01-13;19:03:00;SEM VÍTIMA;CANCELADA;BOA VISTA;RUA PRINCESA IZABEL;;RUA DA AURORA;APÓS A FACULDADE DE DIREITO / E/F AO PRÉDIO DA POLÍCIA CIVIL;RUA PRINCESA IZABEL;;APÓS A FACULDADE DE DIREITO / E/F AO PRÉDIO DA POLÍCIA CIVIL;BOA VISTA;;;COLISÃO;ENTRE AUTO E ÕNIBUS DE TURISMO. S/V;1;;;;;1;;;;0;;;;;;;;;;;;;;
2020-01-13;19:06:00;SEM VÍTIMA;FINALIZADA;CURADO;AV PREFEITO ANTONIO PEREIRA;;RUA MINISTRO MARIO ANDREAZZA;;AV PREFEITO ANTONIO PEREIRA;;;CURADO;;;ABALROAMENTO TRANSVERSAL;ENTRE ÕNIBUS E AUTO PASSEIO. S/V;1;;;;;1;;;;0;;Cruzamento;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
2020-01-13;22:24:00;SEM VÍTIMA;FINALIZADA;VÁRZEA;AV AFONSO OLINDENSE;188;;FRENTE RESIDÊNCIA DE Nº 188;AV AFONSO OLINDENSE;188;FRENTE RESIDÊNCIA DE Nº 188;VÁRZEA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;ENTRE 2 AUTOS. S/V;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Dupla;Faixa contínua;;
2020-01-14;06:52:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA VISCONDE DE JEQUITINHONHA;;;EM FRENTE A GALERIA SETUBAL CENTER;RUA VISCONDE DE JEQUITINHONHA;;EM FRENTE A GALERIA SETUBAL CENTER;BOA VIAGEM;433;;COLISÃO TRASEIRA;COLISAO S/ VÍTIMA. ENTRE DOIS VEICULOS;2;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Não há placas;;Única;Faixa contínua;;
2020-01-14;07:23:00;SEM VÍTIMA;FINALIZADA;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;;RUA PAISSANDU;SOB O SEMÁFORO Nº 069;AV GOVERNADOR AGAMENON MAGALHAES;;SOB O SEMÁFORO Nº 069;PAISSANDU;69;;ABALROAMENTO TRANSVERSAL;COLISÃO S/VÍTIMAS ENTRE DOIS AUTOS;2;;;;;;;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Outras;60 km/h;Dupla;Canteiro central;;
2020-01-14;08:02:00;SEM VÍTIMA;FINALIZADA;ESPINHEIRO;AV JOAO DE BARROS;;RUA CONS PORTELA;;AV JOAO DE BARROS;;;ESPINHEIRO;;CIDADE;ABALROAMENTO LONGITUDINAL;AUTO X ÔNIBUS;1;;;;;1;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;Faixa seccionada;;
2020-01-14;09:27:00;SEM VÍTIMA;FINALIZADA;ALTO JOSÉ DO PINHO;AV NORTE;4590;;APÓS A ENTRADA DO ALTO JOSÉ DO PINHO;AV NORTE;4590;APÓS A ENTRADA DO ALTO JOSÉ DO PINHO;ALTO JOSÉ DO PINHO;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO S/VÍTIMAS ENTRE TRES CAMINHÕES;1;;;;;;2;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Faixa seccionada;;
2020-01-14;09:34:00;COM VÍTIMA;FINALIZADA;TEJIPIÓ;RUA FALCAO DE LACERDA;447;RUA PAPA JOAO VINTE E TRES;EM FRENTE A ART MOVEIS;RUA FALCAO DE LACERDA;447;EM FRENTE A ART MOVEIS;TEJIPIÓ;285;CIDADE;ABALROAMENTO LONGITUDINAL;MOTO E AUTO;1;1;;;;;;;;1;;Esquina;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Dupla;Faixa contínua;;
2020-01-14;09:39:00;SEM VÍTIMA;CANCELADA;BARRO;AV DR JOSE RUFINO;2642;;OFICINA DO MAGO// JB MOTOS;AV DR JOSE RUFINO;2642;OFICINA DO MAGO// JB MOTOS;BARRO;;AFOGADOS;COLISÃO;COLISAO S/ VÍTIMA. AMBULANCIA E TAXI;1;;;;;;;;1;0;;;;;;;;;;;;;;
2020-01-14;10:18:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV GENERAL MAC ARTHUR;;AV MARECHAL MASCARENHAS DE MORAES;;AV GENERAL MAC ARTHUR;;;IMBIRIBEIRA;225;SUBURBIO;ABALROAMENTO LONGITUDINAL;DOIS AUTOS PONTO FIXO;1;;;;;;;;1;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;40 km/h;Única;Faixa seccionada;;
2020-01-14;10:21:00;COM VÍTIMA;FINALIZADA;ARRUDA;RUA DESENHISTA EULINO SANTOS;1170;RUA DA REGENERACAO;CONJUNTO ELDORADO. PRÓXIMO A ANTIGA FÁBRICA DA COCACOLA;RUA DESENHISTA EULINO SANTOS;1170;CONJUNTO ELDORADO. PRÓXIMO A ANTIGA FÁBRICA DA COCACOLA;ARRUDA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISAO COM VÍTIMA. ENTRE MOTO E VEICULO.;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
2020-01-14;10:22:00;SEM VÍTIMA;FINALIZADA;PRADO;RUA PADRE TEOFILO TWORZ;;RUA CARLOS GOMES;;RUA PADRE TEOFILO TWORZ;;;PRADO;;CIDADE;ABALROAMENTO TRANSVERSAL;COLISÃOSEM VÍTIMAS;1;1;;;;;;;;0;;Cruzamento;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
2020-01-14;10:24:00;SEM VÍTIMA;CANCELADA;MADALENA;RUA REAL DA TORRE;570;;AO LADO DO MERCADO DA MADALENA;RUA REAL DA TORRE;570;AO LADO DO MERCADO DA MADALENA;MADALENA;;;COLISÃO;COLISÃO S/VÍTIMAS ENTRE DOIS AUTOS;2;;;;;;;;;0;;;;;;;;;;;;;;
2020-01-14;10:26:00;COM VÍTIMA;FINALIZADA;PRADO;RUA GOMES TABORDA;;;PXÓXIMO AO BAILE PERFUMADO;RUA GOMES TABORDA;;PXÓXIMO AO BAILE PERFUMADO;PRADO;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO COM VÍTIMA - CICLOMOTOR ENVOLVIDO NÃO POSSUI PLACA DE IDENTIFICAÇÃO.;1;;1;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Outras;;Dupla;Faixa seccionada;;
2020-01-14;11:12:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;634;;EDIFICIOJOSEESTACIOVIEIRA;AV BOA VIAGEM;634;EDIFICIOJOSEESTACIOVIEIRA;BOA VIAGEM;;CIDADE;ABALROAMENTO LONGITUDINAL;COLISÃOSEMVÍTIMAS;4;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
2020-01-14;11:15:00;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;EST DE BELEM;600;;E/F A ACADEMIA HI;EST DE BELEM;600;E/F A ACADEMIA HI;CAMPO GRANDE;;;ABALROAMENTO LONGITUDINAL;COLISÃO C/VÍTIMA ENTRE UMA MOTO E UM AUTO;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;Dupla;Faixa contínua;;
2020-01-14;11:25:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;EM FRENTE A CAIXA ECONOMICA FEDERAL;AV MARECHAL MASCARENHAS DE MORAES;;EM FRENTE A CAIXA ECONOMICA FEDERAL;IMBIRIBEIRA;;CIDADE;COLISÃO TRASEIRA;COLISÃO S/VÍTIMAS ENTRE TRES AUTOS;3;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;;60 km/h;Dupla;Faixa contínua;Canteiro central;
2020-01-14;11:28:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV DES JOSE NEVES;159;;;AV DES JOSE NEVES;159;;IMBIRIBEIRA;567;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISAO S/ VITAMO. ENTRE MOTO E VEICULO;2;1;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Dupla;Canal;;
